value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,cat04,cat04_label,cat05,cat05_label,time,time_label,unit
40.0,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210170,Ｅ１８ プラスチック製品製造業(別掲を除く)(平成21年以降),2012000000,2012年,歳
39.0,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210170,Ｅ１８ プラスチック製品製造業(別掲を除く)(平成21年以降),2011000000,2011年,歳
39.3,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210170,Ｅ１８ プラスチック製品製造業(別掲を除く)(平成21年以降),2010000000,2010年,歳
38.1,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210170,Ｅ１８ プラスチック製品製造業(別掲を除く)(平成21年以降),2009000000,2009年,歳
42.7,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210180,Ｅ１９ ゴム製品製造業(平成21年以降),2015000000,2015年,歳
39.7,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210180,Ｅ１９ ゴム製品製造業(平成21年以降),2014000000,2014年,歳
40.1,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210180,Ｅ１９ ゴム製品製造業(平成21年以降),2013000000,2013年,歳
39.6,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210180,Ｅ１９ ゴム製品製造業(平成21年以降),2012000000,2012年,歳
38.8,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210180,Ｅ１９ ゴム製品製造業(平成21年以降),2011000000,2011年,歳
39.2,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210180,Ｅ１９ ゴム製品製造業(平成21年以降),2010000000,2010年,歳
38.1,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210180,Ｅ１９ ゴム製品製造業(平成21年以降),2009000000,2009年,歳
33.9,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210190,Ｅ２０ なめし革・同製品・毛皮製造業(平成21年以降),2015000000,2015年,歳
34.9,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210190,Ｅ２０ なめし革・同製品・毛皮製造業(平成21年以降),2014000000,2014年,歳
32.0,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210190,Ｅ２０ なめし革・同製品・毛皮製造業(平成21年以降),2013000000,2013年,歳
33.8,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210190,Ｅ２０ なめし革・同製品・毛皮製造業(平成21年以降),2012000000,2012年,歳
-,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210190,Ｅ２０ なめし革・同製品・毛皮製造業(平成21年以降),2011000000,2011年,歳
29.5,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210190,Ｅ２０ なめし革・同製品・毛皮製造業(平成21年以降),2010000000,2010年,歳
36.5,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210190,Ｅ２０ なめし革・同製品・毛皮製造業(平成21年以降),2009000000,2009年,歳
42.1,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210200,Ｅ２１ 窯業・土石製品製造業(平成21年以降),2015000000,2015年,歳
42.9,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210200,Ｅ２１ 窯業・土石製品製造業(平成21年以降),2014000000,2014年,歳
41.9,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210200,Ｅ２１ 窯業・土石製品製造業(平成21年以降),2013000000,2013年,歳
42.2,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210200,Ｅ２１ 窯業・土石製品製造業(平成21年以降),2012000000,2012年,歳
41.5,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210200,Ｅ２１ 窯業・土石製品製造業(平成21年以降),2011000000,2011年,歳
42.2,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210200,Ｅ２１ 窯業・土石製品製造業(平成21年以降),2010000000,2010年,歳
42.1,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210200,Ｅ２１ 窯業・土石製品製造業(平成21年以降),2009000000,2009年,歳
38.2,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210210,Ｅ２２ 鉄鋼業(平成21年以降),2015000000,2015年,歳
40.7,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210210,Ｅ２２ 鉄鋼業(平成21年以降),2014000000,2014年,歳
39.7,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210210,Ｅ２２ 鉄鋼業(平成21年以降),2013000000,2013年,歳
40.1,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210210,Ｅ２２ 鉄鋼業(平成21年以降),2012000000,2012年,歳
39.1,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210210,Ｅ２２ 鉄鋼業(平成21年以降),2011000000,2011年,歳
39.0,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210210,Ｅ２２ 鉄鋼業(平成21年以降),2010000000,2010年,歳
38.8,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210210,Ｅ２２ 鉄鋼業(平成21年以降),2009000000,2009年,歳
42.2,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210220,Ｅ２３ 非鉄金属製造業(平成21年以降),2015000000,2015年,歳
41.7,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210220,Ｅ２３ 非鉄金属製造業(平成21年以降),2014000000,2014年,歳
40.8,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210220,Ｅ２３ 非鉄金属製造業(平成21年以降),2013000000,2013年,歳
40.7,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210220,Ｅ２３ 非鉄金属製造業(平成21年以降),2012000000,2012年,歳
39.6,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210220,Ｅ２３ 非鉄金属製造業(平成21年以降),2011000000,2011年,歳
40.6,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210220,Ｅ２３ 非鉄金属製造業(平成21年以降),2010000000,2010年,歳
39.2,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210220,Ｅ２３ 非鉄金属製造業(平成21年以降),2009000000,2009年,歳
41.7,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210230,Ｅ２４ 金属製品製造業(平成21年以降),2015000000,2015年,歳
42.3,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210230,Ｅ２４ 金属製品製造業(平成21年以降),2014000000,2014年,歳
40.5,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210230,Ｅ２４ 金属製品製造業(平成21年以降),2013000000,2013年,歳
39.5,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210230,Ｅ２４ 金属製品製造業(平成21年以降),2012000000,2012年,歳
40.9,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210230,Ｅ２４ 金属製品製造業(平成21年以降),2011000000,2011年,歳
40.9,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210230,Ｅ２４ 金属製品製造業(平成21年以降),2010000000,2010年,歳
38.9,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210230,Ｅ２４ 金属製品製造業(平成21年以降),2009000000,2009年,歳
40.8,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210240,Ｅ２５ はん用機械器具製造業(平成21年以降),2015000000,2015年,歳
41.3,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210240,Ｅ２５ はん用機械器具製造業(平成21年以降),2014000000,2014年,歳
41.1,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210240,Ｅ２５ はん用機械器具製造業(平成21年以降),2013000000,2013年,歳
40.3,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210240,Ｅ２５ はん用機械器具製造業(平成21年以降),2012000000,2012年,歳
40.0,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210240,Ｅ２５ はん用機械器具製造業(平成21年以降),2011000000,2011年,歳
39.4,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210240,Ｅ２５ はん用機械器具製造業(平成21年以降),2010000000,2010年,歳
39.6,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210240,Ｅ２５ はん用機械器具製造業(平成21年以降),2009000000,2009年,歳
40.9,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210250,Ｅ２６ 生産用機械器具製造業(平成21年以降),2015000000,2015年,歳
41.0,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210250,Ｅ２６ 生産用機械器具製造業(平成21年以降),2014000000,2014年,歳
40.5,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210250,Ｅ２６ 生産用機械器具製造業(平成21年以降),2013000000,2013年,歳
40.2,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210250,Ｅ２６ 生産用機械器具製造業(平成21年以降),2012000000,2012年,歳
40.2,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210250,Ｅ２６ 生産用機械器具製造業(平成21年以降),2011000000,2011年,歳
40.2,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210250,Ｅ２６ 生産用機械器具製造業(平成21年以降),2010000000,2010年,歳
39.5,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210250,Ｅ２６ 生産用機械器具製造業(平成21年以降),2009000000,2009年,歳
41.7,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210260,Ｅ２７ 業務用機械器具製造業(平成21年以降),2015000000,2015年,歳
41.6,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210260,Ｅ２７ 業務用機械器具製造業(平成21年以降),2014000000,2014年,歳
41.8,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210260,Ｅ２７ 業務用機械器具製造業(平成21年以降),2013000000,2013年,歳
41.9,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210260,Ｅ２７ 業務用機械器具製造業(平成21年以降),2012000000,2012年,歳
40.4,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210260,Ｅ２７ 業務用機械器具製造業(平成21年以降),2011000000,2011年,歳
40.4,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210260,Ｅ２７ 業務用機械器具製造業(平成21年以降),2010000000,2010年,歳
40.1,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210260,Ｅ２７ 業務用機械器具製造業(平成21年以降),2009000000,2009年,歳
42.8,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210270,Ｅ２８ 電子部品・デバイス・電子回路製造業(平成21年以降),2015000000,2015年,歳
41.6,33,年齢,01,男女計,08,管理・事務・技術労働者（大学・大学院卒）,02,"1,000人以上",010,年齢計,210270,Ｅ２８ 電子部品・デバイス・電子回路製造業(平成21年以降),2014000000,2014年,歳
