value,cat02,cat02_label,cat03,cat03_label,area,area_label,time,time_label
3,321,総数,003,駅周辺商店街以外,11B04,埼玉県　町村,1997000000,1997年
29,321,総数,003,駅周辺商店街以外,11B10,埼玉県　県中央,1997000000,1997年
24,321,総数,003,駅周辺商店街以外,11B20,埼玉県　県西,1997000000,1997年
12,321,総数,003,駅周辺商店街以外,11B30,埼玉県　県東,1997000000,1997年
2,321,総数,003,駅周辺商店街以外,11B40,埼玉県　県北,1997000000,1997年
75,321,総数,003,駅周辺商店街以外,12000,千葉県,1997000000,1997年
65,321,総数,003,駅周辺商店街以外,12B01,千葉県　人口10万以上市,1997000000,1997年
9,321,総数,003,駅周辺商店街以外,12B02,千葉県　人口5～10万市,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,12B03,千葉県　人口5万未満市,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,12B04,千葉県　町村,1997000000,1997年
39,321,総数,003,駅周辺商店街以外,12B10,千葉県　県中央,1997000000,1997年
9,321,総数,003,駅周辺商店街以外,12B20,千葉県　県東,1997000000,1997年
2,321,総数,003,駅周辺商店街以外,12B30,千葉県　県南,1997000000,1997年
25,321,総数,003,駅周辺商店街以外,12B40,千葉県　県西,1997000000,1997年
157,321,総数,003,駅周辺商店街以外,13000,東京都,1997000000,1997年
147,321,総数,003,駅周辺商店街以外,13B01,東京都　人口10万以上市,1997000000,1997年
10,321,総数,003,駅周辺商店街以外,13B02,東京都　人口5～10万市,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,13B04,東京都　町村,1997000000,1997年
46,321,総数,003,駅周辺商店街以外,13B10,東京都　区部中心部,1997000000,1997年
23,321,総数,003,駅周辺商店街以外,13B20,東京都　川の手,1997000000,1997年
31,321,総数,003,駅周辺商店街以外,13B30,東京都　新山の手,1997000000,1997年
10,321,総数,003,駅周辺商店街以外,13B40,東京都　北多摩西部,1997000000,1997年
12,321,総数,003,駅周辺商店街以外,13B50,東京都　北多摩南部,1997000000,1997年
9,321,総数,003,駅周辺商店街以外,13B60,東京都　北多摩北部,1997000000,1997年
19,321,総数,003,駅周辺商店街以外,13B70,東京都　多摩南部,1997000000,1997年
7,321,総数,003,駅周辺商店街以外,13B80,東京都　多摩西部,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,13B90,東京都　島しょ,1997000000,1997年
130,321,総数,003,駅周辺商店街以外,14000,神奈川県,1997000000,1997年
130,321,総数,003,駅周辺商店街以外,14B01,神奈川県　人口10万以上市,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,14B02,神奈川県　人口5～10万市,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,14B04,神奈川県　町村,1997000000,1997年
102,321,総数,003,駅周辺商店街以外,14B10,神奈川県　京浜,1997000000,1997年
9,321,総数,003,駅周辺商店街以外,14B20,神奈川県　湘南・三浦,1997000000,1997年
18,321,総数,003,駅周辺商店街以外,14B30,神奈川県　県央・津久井,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,14B40,神奈川県　県西,1997000000,1997年
20,321,総数,003,駅周辺商店街以外,15000,新潟県,1997000000,1997年
8,321,総数,003,駅周辺商店街以外,15B01,新潟県　人口10万以上市,1997000000,1997年
4,321,総数,003,駅周辺商店街以外,15B02,新潟県　人口5～10万市,1997000000,1997年
6,321,総数,003,駅周辺商店街以外,15B03,新潟県　人口5万未満市,1997000000,1997年
2,321,総数,003,駅周辺商店街以外,15B04,新潟県　町村,1997000000,1997年
11,321,総数,003,駅周辺商店街以外,15B10,新潟県　新潟,1997000000,1997年
5,321,総数,003,駅周辺商店街以外,15B20,新潟県　長岡,1997000000,1997年
3,321,総数,003,駅周辺商店街以外,15B30,新潟県　上越,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,15B40,新潟県　佐渡,1997000000,1997年
15,321,総数,003,駅周辺商店街以外,16000,富山県,1997000000,1997年
9,321,総数,003,駅周辺商店街以外,16B01,富山県　人口10万以上市,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,16B02,富山県　人口5～10万市,1997000000,1997年
3,321,総数,003,駅周辺商店街以外,16B03,富山県　人口5万未満市,1997000000,1997年
2,321,総数,003,駅周辺商店街以外,16B04,富山県　町村,1997000000,1997年
6,321,総数,003,駅周辺商店街以外,16B10,富山県　県東部　富山,1997000000,1997年
5,321,総数,003,駅周辺商店街以外,16B20,富山県　県西部　高岡・射水,1997000000,1997年
2,321,総数,003,駅周辺商店街以外,16B30,富山県　県東部　新川,1997000000,1997年
2,321,総数,003,駅周辺商店街以外,16B40,富山県　県西部　砺波,1997000000,1997年
7,321,総数,003,駅周辺商店街以外,17000,石川県,1997000000,1997年
3,321,総数,003,駅周辺商店街以外,17B01,石川県　人口10万以上市,1997000000,1997年
3,321,総数,003,駅周辺商店街以外,17B02,石川県　人口5～10万市,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,17B03,石川県　人口5万未満市,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,17B04,石川県　町村,1997000000,1997年
3,321,総数,003,駅周辺商店街以外,17B10,石川県　石川中央,1997000000,1997年
3,321,総数,003,駅周辺商店街以外,17B20,石川県　南加賀,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,17B30,石川県　中能登,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,17B40,石川県　奥能登,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,18000,福井県,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,18B01,福井県　人口10万以上市,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,18B02,福井県　人口5～10万市,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,18B03,福井県　人口5万未満市,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,18B04,福井県　町村,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,18B10,福井県　福井・坂井,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,18B20,福井県　丹南,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,18B30,福井県　奥越,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,18B40,福井県　嶺南,1997000000,1997年
2,321,総数,003,駅周辺商店街以外,19000,山梨県,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,19B01,山梨県　人口10万以上市,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,19B02,山梨県　人口5～10万市,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,19B03,山梨県　人口5万未満市,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,19B04,山梨県　町村,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,19B10,山梨県　峡中・峡南,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,19B20,山梨県　峡東,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,19B30,山梨県　峡北,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,19B40,山梨県　郡内,1997000000,1997年
27,321,総数,003,駅周辺商店街以外,20000,長野県,1997000000,1997年
11,321,総数,003,駅周辺商店街以外,20B01,長野県　人口10万以上市,1997000000,1997年
12,321,総数,003,駅周辺商店街以外,20B02,長野県　人口5～10万市,1997000000,1997年
3,321,総数,003,駅周辺商店街以外,20B03,長野県　人口5万未満市,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,20B04,長野県　町村,1997000000,1997年
11,321,総数,003,駅周辺商店街以外,20B10,長野県　長野・北信,1997000000,1997年
3,321,総数,003,駅周辺商店街以外,20B20,長野県　佐久・上小,1997000000,1997年
8,321,総数,003,駅周辺商店街以外,20B30,長野県　諏訪・木曽・松本・大北,1997000000,1997年
5,321,総数,003,駅周辺商店街以外,20B40,長野県　上伊那・飯伊,1997000000,1997年
10,321,総数,003,駅周辺商店街以外,21000,岐阜県,1997000000,1997年
6,321,総数,003,駅周辺商店街以外,21B01,岐阜県　人口10万以上市,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,21B02,岐阜県　人口5～10万市,1997000000,1997年
2,321,総数,003,駅周辺商店街以外,21B03,岐阜県　人口5万未満市,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,21B04,岐阜県　町村,1997000000,1997年
5,321,総数,003,駅周辺商店街以外,21B10,岐阜県　岐阜,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,21B20,岐阜県　西濃,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,21B30,岐阜県　中濃,1997000000,1997年
4,321,総数,003,駅周辺商店街以外,21B40,岐阜県　東濃,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,21B50,岐阜県　飛騨,1997000000,1997年
24,321,総数,003,駅周辺商店街以外,22000,静岡県,1997000000,1997年
17,321,総数,003,駅周辺商店街以外,22B01,静岡県　人口10万以上市,1997000000,1997年
5,321,総数,003,駅周辺商店街以外,22B02,静岡県　人口5～10万市,1997000000,1997年
2,321,総数,003,駅周辺商店街以外,22B03,静岡県　人口5万未満市,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,22B04,静岡県　町村,1997000000,1997年
10,321,総数,003,駅周辺商店街以外,22B10,静岡県　東部,1997000000,1997年
11,321,総数,003,駅周辺商店街以外,22B20,静岡県　中部,1997000000,1997年
3,321,総数,003,駅周辺商店街以外,22B30,静岡県　西部,1997000000,1997年
83,321,総数,003,駅周辺商店街以外,23000,愛知県,1997000000,1997年
57,321,総数,003,駅周辺商店街以外,23B01,愛知県　人口10万以上市,1997000000,1997年
21,321,総数,003,駅周辺商店街以外,23B02,愛知県　人口5～10万市,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,23B03,愛知県　人口5万未満市,1997000000,1997年
5,321,総数,003,駅周辺商店街以外,23B04,愛知県　町村,1997000000,1997年
58,321,総数,003,駅周辺商店街以外,23B10,愛知県　尾張,1997000000,1997年
20,321,総数,003,駅周辺商店街以外,23B20,愛知県　西三河,1997000000,1997年
5,321,総数,003,駅周辺商店街以外,23B30,愛知県　東三河,1997000000,1997年
18,321,総数,003,駅周辺商店街以外,24000,三重県,1997000000,1997年
15,321,総数,003,駅周辺商店街以外,24B01,三重県　人口10万以上市,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,24B02,三重県　人口5～10万市,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,24B03,三重県　人口5万未満市,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,24B04,三重県　町村,1997000000,1997年
12,321,総数,003,駅周辺商店街以外,24B10,三重県　北勢,1997000000,1997年
2,321,総数,003,駅周辺商店街以外,24B20,三重県　中勢,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,24B30,三重県　南勢,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,24B40,三重県　伊賀,1997000000,1997年
2,321,総数,003,駅周辺商店街以外,24B50,三重県　紀州,1997000000,1997年
25,321,総数,003,駅周辺商店街以外,25000,滋賀県,1997000000,1997年
18,321,総数,003,駅周辺商店街以外,25B01,滋賀県　人口10万以上市,1997000000,1997年
3,321,総数,003,駅周辺商店街以外,25B02,滋賀県　人口5～10万市,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,25B03,滋賀県　人口5万未満市,1997000000,1997年
3,321,総数,003,駅周辺商店街以外,25B04,滋賀県　町村,1997000000,1997年
10,321,総数,003,駅周辺商店街以外,25B10,滋賀県　大津・湖西,1997000000,1997年
9,321,総数,003,駅周辺商店街以外,25B20,滋賀県　湖南,1997000000,1997年
6,321,総数,003,駅周辺商店街以外,25B30,滋賀県　湖東,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,25B40,滋賀県　湖北,1997000000,1997年
36,321,総数,003,駅周辺商店街以外,26000,京都府,1997000000,1997年
26,321,総数,003,駅周辺商店街以外,26B01,京都府　人口10万以上市,1997000000,1997年
10,321,総数,003,駅周辺商店街以外,26B02,京都府　人口5～10万市,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,26B04,京都府　町村,1997000000,1997年
5,321,総数,003,駅周辺商店街以外,26B10,京都府　北部,1997000000,1997年
3,321,総数,003,駅周辺商店街以外,26B20,京都府　中部,1997000000,1997年
19,321,総数,003,駅周辺商店街以外,26B30,京都府　京都・乙訓,1997000000,1997年
9,321,総数,003,駅周辺商店街以外,26B40,京都府　南部,1997000000,1997年
179,321,総数,003,駅周辺商店街以外,27000,大阪府,1997000000,1997年
160,321,総数,003,駅周辺商店街以外,27B01,大阪府　人口10万以上市,1997000000,1997年
19,321,総数,003,駅周辺商店街以外,27B02,大阪府　人口5～10万市,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,27B04,大阪府　町村,1997000000,1997年
56,321,総数,003,駅周辺商店街以外,27B10,大阪府　大阪市,1997000000,1997年
41,321,総数,003,駅周辺商店街以外,27B20,大阪府　北大阪,1997000000,1997年
43,321,総数,003,駅周辺商店街以外,27B30,大阪府　東大阪,1997000000,1997年
10,321,総数,003,駅周辺商店街以外,27B40,大阪府　南河内,1997000000,1997年
29,321,総数,003,駅周辺商店街以外,27B50,大阪府　泉州,1997000000,1997年
103,321,総数,003,駅周辺商店街以外,28000,兵庫県,1997000000,1997年
92,321,総数,003,駅周辺商店街以外,28B01,兵庫県　人口10万以上市,1997000000,1997年
10,321,総数,003,駅周辺商店街以外,28B02,兵庫県　人口5～10万市,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,28B03,兵庫県　人口5万未満市,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,28B04,兵庫県　町村,1997000000,1997年
35,321,総数,003,駅周辺商店街以外,28B10,兵庫県　神戸市,1997000000,1997年
48,321,総数,003,駅周辺商店街以外,28B20,兵庫県　阪神,1997000000,1997年
13,321,総数,003,駅周辺商店街以外,28B30,兵庫県　東播磨,1997000000,1997年
6,321,総数,003,駅周辺商店街以外,28B40,兵庫県　西播磨,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,28B50,兵庫県　但馬・丹波,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,28B60,兵庫県　淡路,1997000000,1997年
22,321,総数,003,駅周辺商店街以外,29000,奈良県,1997000000,1997年
15,321,総数,003,駅周辺商店街以外,29B01,奈良県　人口10万以上市,1997000000,1997年
4,321,総数,003,駅周辺商店街以外,29B02,奈良県　人口5～10万市,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,29B03,奈良県　人口5万未満市,1997000000,1997年
2,321,総数,003,駅周辺商店街以外,29B04,奈良県　町村,1997000000,1997年
10,321,総数,003,駅周辺商店街以外,29B10,奈良県　北和,1997000000,1997年
4,321,総数,003,駅周辺商店街以外,29B20,奈良県　生駒・王寺周辺,1997000000,1997年
