value,tab,tab_label,area,area_label,unit
832.7,400,動力漁船トン数,34390,みなべ町,t
1253.0,400,動力漁船トン数,34410,田辺市,t
533.2,400,動力漁船トン数,34450,白浜町,t
655.7,400,動力漁船トン数,34490,すさみ町,t
1925.3,400,動力漁船トン数,34510,串本町,t
771.6,400,動力漁船トン数,34600,那智勝浦町,t
228.0,400,動力漁船トン数,34650,太地町,t
245.3,400,動力漁船トン数,34670,新宮市,t
6609.0,400,動力漁船トン数,34700,瀬戸内海区,t
1379.3,400,動力漁船トン数,34720,和歌山市,t
511.4,400,動力漁船トン数,34810,海南市,t
2374.1,400,動力漁船トン数,34870,有田市,t
763.1,400,動力漁船トン数,34920,湯浅町,t
325.1,400,動力漁船トン数,34960,広川町,t
598.5,400,動力漁船トン数,34980,由良町,t
657.5,400,動力漁船トン数,35040,日高町,t
9242.2,400,動力漁船トン数,35190,鳥取県,t
2199.7,400,動力漁船トン数,35210,岩美町,t
1007.6,400,動力漁船トン数,35260,鳥取市,t
126.4,400,動力漁船トン数,35330,湯梨浜町,t
10.7,400,動力漁船トン数,35360,北栄町,t
230.4,400,動力漁船トン数,35390,琴浦町,t
208.8,400,動力漁船トン数,35420,大山町,t
277.7,400,動力漁船トン数,35460,米子市,t
8.7,400,動力漁船トン数,35490,日吉津村,t
5172.2,400,動力漁船トン数,35510,境港市,t
11254.1,400,動力漁船トン数,35650,島根県,t
8.8,400,動力漁船トン数,35670,安来市,t
-,400,動力漁船トン数,35700,東出雲町,t
2073.8,400,動力漁船トン数,35720,松江市,t
624.7,400,動力漁船トン数,35870,出雲市,t
1261.1,400,動力漁船トン数,35960,大田市,t
109.8,400,動力漁船トン数,36070,江津市,t
1941.1,400,動力漁船トン数,36100,浜田市,t
362.9,400,動力漁船トン数,36170,益田市,t
2798.4,400,動力漁船トン数,36200,隠岐の島町,t
369.5,400,動力漁船トン数,36290,海士町,t
1555.9,400,動力漁船トン数,36340,西ノ島町,t
148.1,400,動力漁船トン数,36370,知夫村,t
6013.5,400,動力漁船トン数,36490,岡山県,t
963.9,400,動力漁船トン数,36510,備前市,t
1148.0,400,動力漁船トン数,36560,瀬戸内市,t
429.6,400,動力漁船トン数,36590,岡山市,t
446.3,400,動力漁船トン数,36650,玉野市,t
1943.6,400,動力漁船トン数,36690,倉敷市,t
368.3,400,動力漁船トン数,36770,浅口市,t
713.8,400,動力漁船トン数,36790,笠岡市,t
15568.9,400,動力漁船トン数,37070,広島県,t
1790.4,400,動力漁船トン数,37090,福山市,t
952.9,400,動力漁船トン数,37190,尾道市,t
160.7,400,動力漁船トン数,37290,三原市,t
134.2,400,動力漁船トン数,37330,竹原市,t
388.0,400,動力漁船トン数,37370,東広島市,t
165.4,400,動力漁船トン数,37400,大崎上島町,t
4074.5,400,動力漁船トン数,37440,呉市,t
3102.6,400,動力漁船トン数,37600,江田島市,t
445.6,400,動力漁船トン数,37720,坂町,t
50.5,400,動力漁船トン数,37740,海田町,t
2177.0,400,動力漁船トン数,37760,広島市,t
1280.2,400,動力漁船トン数,37830,廿日市市,t
846.9,400,動力漁船トン数,37870,大竹市,t
18164.6,400,動力漁船トン数,38010,山口県,t
11180.2,400,動力漁船トン数,38020,東シナ海区,t
4083.7,400,動力漁船トン数,38040,萩市,t
368.9,400,動力漁船トン数,38200,阿武町,t
3786.3,400,動力漁船トン数,38240,長門市,t
2941.3,400,動力漁船トン数,38400,下関市,t
6984.4,400,動力漁船トン数,38630,瀬戸内海区,t
1223.3,400,動力漁船トン数,38650,周防大島町,t
-,400,動力漁船トン数,38730,和木町,t
488.9,400,動力漁船トン数,38750,岩国市,t
387.8,400,動力漁船トン数,38820,柳井市,t
576.6,400,動力漁船トン数,38890,上関町,t
179.6,400,動力漁船トン数,38940,平生町,t
77.2,400,動力漁船トン数,38960,田布施町,t
275.7,400,動力漁船トン数,38990,光市,t
110.5,400,動力漁船トン数,39020,下松市,t
705.5,400,動力漁船トン数,39040,周南市,t
609.0,400,動力漁船トン数,39120,防府市,t
384.3,400,動力漁船トン数,39230,山口市,t
1597.5,400,動力漁船トン数,39310,宇部市,t
285.6,400,動力漁船トン数,39380,山陽小野田市,t
82.9,400,動力漁船トン数,39430,下関市,t
9293.3,400,動力漁船トン数,39530,徳島県,t
2765.2,400,動力漁船トン数,39540,太平洋南区,t
978.3,400,動力漁船トン数,39560,美波町,t
542.9,400,動力漁船トン数,39640,牟岐町,t
1244.0,400,動力漁船トン数,39660,海陽町,t
6528.1,400,動力漁船トン数,39700,瀬戸内海区,t
1160.3,400,動力漁船トン数,39720,鳴門市,t
289.3,400,動力漁船トン数,39800,松茂町,t
1000.4,400,動力漁船トン数,39820,徳島市,t
1672.9,400,動力漁船トン数,39860,小松島市,t
2405.2,400,動力漁船トン数,39890,阿南市,t
10883.1,400,動力漁船トン数,40150,香川県,t
950.7,400,動力漁船トン数,40170,東かがわ市,t
724.1,400,動力漁船トン数,40210,さぬき市,t
464.4,400,動力漁船トン数,40270,小豆島町,t
805.4,400,動力漁船トン数,40300,土庄町,t
2924.0,400,動力漁船トン数,40380,高松市,t
685.1,400,動力漁船トン数,40480,直島町,t
845.5,400,動力漁船トン数,40500,坂出市,t
130.9,400,動力漁船トン数,40550,宇多津町,t
698.9,400,動力漁船トン数,40570,丸亀市,t
613.5,400,動力漁船トン数,40620,多度津町,t
695.9,400,動力漁船トン数,40670,三豊市,t
1344.7,400,動力漁船トン数,40760,観音寺市,t
25745.6,400,動力漁船トン数,40880,愛媛県,t
15325.0,400,動力漁船トン数,40890,太平洋南区,t
1037.7,400,動力漁船トン数,40910,八幡浜市,t
1294.0,400,動力漁船トン数,40940,西予市,t
7063.7,400,動力漁船トン数,40970,宇和島市,t
5929.6,400,動力漁船トン数,41090,愛南町,t
10420.6,400,動力漁船トン数,41180,瀬戸内海区,t
1128.1,400,動力漁船トン数,41200,四国中央市,t
598.0,400,動力漁船トン数,41250,新居浜市,t
591.5,400,動力漁船トン数,41310,西条市,t
353.4,400,動力漁船トン数,41390,上島町,t
2795.7,400,動力漁船トン数,41440,今治市,t
1839.7,400,動力漁船トン数,41600,松山市,t
152.3,400,動力漁船トン数,41780,松前町,t
859.9,400,動力漁船トン数,41800,伊予市,t
394.0,400,動力漁船トン数,41840,大洲市,t
238.4,400,動力漁船トン数,41870,八幡浜市,t
1469.6,400,動力漁船トン数,41900,伊方町,t
22599.6,400,動力漁船トン数,42060,高知県,t
737.8,400,動力漁船トン数,42080,東洋町,t
6490.6,400,動力漁船トン数,42110,室戸市,t
544.4,400,動力漁船トン数,42200,奈半利町,t
85.9,400,動力漁船トン数,42230,田野町,t
154.0,400,動力漁船トン数,42250,安田町,t
370.8,400,動力漁船トン数,42270,安芸市,t
111.4,400,動力漁船トン数,42330,芸西村,t
625.9,400,動力漁船トン数,42350,香南市,t
201.5,400,動力漁船トン数,42400,南国市,t
686.8,400,動力漁船トン数,42450,高知市,t
1967.2,400,動力漁船トン数,42500,土佐市,t
1713.6,400,動力漁船トン数,42540,須崎市,t
774.5,400,動力漁船トン数,42610,中土佐町,t
199.2,400,動力漁船トン数,42650,四万十町,t
2608.3,400,動力漁船トン数,42680,黒潮町,t
246.0,400,動力漁船トン数,42740,四万十市,t
2378.4,400,動力漁船トン数,42760,土佐清水市,t
1173.4,400,動力漁船トン数,42850,大月町,t
1529.9,400,動力漁船トン数,42980,宿毛市,t
18107.2,400,動力漁船トン数,43240,福岡県,t
16778.8,400,動力漁船トン数,43250,東シナ海区,t
1394.8,400,動力漁船トン数,43270,北九州市,t
442.9,400,動力漁船トン数,43410,芦屋町,t
172.8,400,動力漁船トン数,43440,岡垣町,t
2780.6,400,動力漁船トン数,43460,宗像市,t
228.9,400,動力漁船トン数,43510,福津市,t
-,400,動力漁船トン数,43540,古賀市,t
274.3,400,動力漁船トン数,43560,新宮町,t
4251.0,400,動力漁船トン数,43590,福岡市,t
1512.1,400,動力漁船トン数,43770,志摩町,t
75.9,400,動力漁船トン数,43830,前原市,t
522.0,400,動力漁船トン数,43850,二丈町,t
-,400,動力漁船トン数,43880,久留米市,t
572.1,400,動力漁船トン数,43920,大川市,t
3889.8,400,動力漁船トン数,43980,柳川市,t
208.1,400,動力漁船トン数,44080,みやま市,t
453.5,400,動力漁船トン数,44110,大牟田市,t
1328.4,400,動力漁船トン数,44140,瀬戸内海区,t
444.1,400,動力漁船トン数,44160,北九州市,t
176.5,400,動力漁船トン数,44230,苅田町,t
368.4,400,動力漁船トン数,44250,行橋市,t
33.2,400,動力漁船トン数,44300,築上町,t
254.9,400,動力漁船トン数,44330,豊前市,t
51.3,400,動力漁船トン数,44370,吉富町,t
11253.5,400,動力漁船トン数,44850,佐賀県,t
4141.8,400,動力漁船トン数,44870,唐津市,t
352.9,400,動力漁船トン数,45120,玄海町,t
202.3,400,動力漁船トン数,45150,伊万里市,t
x,400,動力漁船トン数,45170,神埼市,t
3123.9,400,動力漁船トン数,45190,佐賀市,t
776.0,400,動力漁船トン数,45280,小城市,t
-,400,動力漁船トン数,45300,江北町,t
776.0,400,動力漁船トン数,45320,白石町,t
x,400,動力漁船トン数,45360,嬉野市,t
1013.2,400,動力漁船トン数,45380,鹿島市,t
810.7,400,動力漁船トン数,45430,太良町,t
59033.9,400,動力漁船トン数,45570,長崎県,t
8848.5,400,動力漁船トン数,45590,対馬市,t
4726.1,400,動力漁船トン数,45890,壱岐市,t
1969.6,400,動力漁船トン数,45950,松浦市,t
9499.6,400,動力漁船トン数,46000,平戸市,t
743.8,400,動力漁船トン数,46140,鹿町町,t
5313.8,400,動力漁船トン数,46160,佐世保市,t
1104.9,400,動力漁船トン数,46240,小値賀町,t
124.3,400,動力漁船トン数,46260,川棚町,t
57.1,400,動力漁船トン数,46280,東彼杵町,t
276.9,400,動力漁船トン数,46300,大村市,t
616.3,400,動力漁船トン数,46340,諫早市,t
3.3,400,動力漁船トン数,46450,長与町,t
84.5,400,動力漁船トン数,46470,時津町,t
6018.2,400,動力漁船トン数,46490,長崎市,t
1681.4,400,動力漁船トン数,46680,西海市,t
1479.8,400,動力漁船トン数,46750,雲仙市,t
1403.8,400,動力漁船トン数,46850,南島原市,t
883.9,400,動力漁船トン数,46930,島原市,t
8736.5,400,動力漁船トン数,46970,新上五島町,t
5461.6,400,動力漁船トン数,47140,五島市,t
13679.7,400,動力漁船トン数,47350,熊本県,t
87.1,400,動力漁船トン数,47370,荒尾市,t
64.5,400,動力漁船トン数,47400,長洲町,t
221.5,400,動力漁船トン数,47420,玉名市,t
1436.0,400,動力漁船トン数,47490,熊本市,t
132.5,400,動力漁船トン数,47590,宇土市,t
301.8,400,動力漁船トン数,47630,宇城市,t
40.0,400,動力漁船トン数,47720,氷川町,t
332.4,400,動力漁船トン数,47740,八代市,t
586.7,400,動力漁船トン数,47820,芦北町,t
289.2,400,動力漁船トン数,47850,津奈木町,t
296.6,400,動力漁船トン数,47870,水俣市,t
2558.5,400,動力漁船トン数,47890,上天草市,t
7035.6,400,動力漁船トン数,48010,天草市,t
297.3,400,動力漁船トン数,48250,苓北町,t
15634.6,400,動力漁船トン数,48650,大分県,t
10969.8,400,動力漁船トン数,48660,太平洋南区,t
875.8,400,動力漁船トン数,48680,大分市,t
762.4,400,動力漁船トン数,48700,臼杵市,t
3261.6,400,動力漁船トン数,48720,津久見市,t
6070.0,400,動力漁船トン数,48750,佐伯市,t
4664.8,400,動力漁船トン数,48860,瀬戸内海区,t
291.3,400,動力漁船トン数,48880,中津市,t
442.0,400,動力漁船トン数,48900,宇佐市,t
193.3,400,動力漁船トン数,48950,豊後高田市,t
1164.5,400,動力漁船トン数,48990,国東市,t
692.1,400,動力漁船トン数,49050,姫島村,t
909.2,400,動力漁船トン数,49070,杵築市,t
402.8,400,動力漁船トン数,49090,日出町,t
236.6,400,動力漁船トン数,49120,別府市,t
333.0,400,動力漁船トン数,49140,大分市,t
15602.0,400,動力漁船トン数,49240,宮崎県,t
3351.4,400,動力漁船トン数,49260,延岡市,t
553.5,400,動力漁船トン数,49320,門川町,t
1197.4,400,動力漁船トン数,49350,日向市,t
232.9,400,動力漁船トン数,49380,都農町,t
1108.0,400,動力漁船トン数,49400,川南町,t
14.6,400,動力漁船トン数,49420,高鍋町,t
85.7,400,動力漁船トン数,49440,新富町,t
1174.7,400,動力漁船トン数,49460,宮崎市,t
1484.0,400,動力漁船トン数,49510,日南市,t
5414.4,400,動力漁船トン数,49550,南郷町,t
985.4,400,動力漁船トン数,49590,串間市,t
45689.5,400,動力漁船トン数,49840,鹿児島県,t
324.8,400,動力漁船トン数,49860,出水市,t
3628.6,400,動力漁船トン数,49890,長島町,t
1076.6,400,動力漁船トン数,49920,阿久根市,t
1394.1,400,動力漁船トン数,49960,薩摩川内市,t
22508.4,400,動力漁船トン数,50040,いちき串木野市,t
324.9,400,動力漁船トン数,50090,日置市,t
1060.9,400,動力漁船トン数,50140,南さつま市,t
2167.0,400,動力漁船トン数,50230,枕崎市,t
218.6,400,動力漁船トン数,50250,南九州市,t
828.0,400,動力漁船トン数,50280,指宿市,t
2373.5,400,動力漁船トン数,50330,鹿児島市,t
70.5,400,動力漁船トン数,50390,姶良町,t
46.9,400,動力漁船トン数,50410,加治木町,t
340.3,400,動力漁船トン数,50430,霧島市,t
2844.3,400,動力漁船トン数,50470,垂水市,t
545.4,400,動力漁船トン数,50500,鹿屋市,t
166.0,400,動力漁船トン数,50520,錦江町,t
840.7,400,動力漁船トン数,50540,南大隅町,t
894.8,400,動力漁船トン数,50580,肝付町,t
92.5,400,動力漁船トン数,50630,東串良町,t
168.4,400,動力漁船トン数,50650,大崎町,t
250.4,400,動力漁船トン数,50670,志布志市,t
45.2,400,動力漁船トン数,50700,三島村,t
81.1,400,動力漁船トン数,50720,十島村,t
676.0,400,動力漁船トン数,50740,西之表市,t
176.8,400,動力漁船トン数,50760,中種子町,t
200.5,400,動力漁船トン数,50780,南種子町,t
518.0,400,動力漁船トン数,50800,屋久島町,t
413.9,400,動力漁船トン数,50830,奄美市,t
66.8,400,動力漁船トン数,50870,龍郷町,t
65.0,400,動力漁船トン数,50890,大和村,t
190.5,400,動力漁船トン数,50910,宇検村,t
327.1,400,動力漁船トン数,50930,瀬戸内町,t
105.5,400,動力漁船トン数,50950,喜界町,t
112.6,400,動力漁船トン数,50970,徳之島町,t
82.3,400,動力漁船トン数,50990,天城町,t
72.5,400,動力漁船トン数,51010,伊仙町,t
84.0,400,動力漁船トン数,51030,和泊町,t
21.0,400,動力漁船トン数,51050,知名町,t
285.1,400,動力漁船トン数,51070,与論町,t
8121.6,400,動力漁船トン数,51170,沖縄県,t
180.7,400,動力漁船トン数,51190,国頭村,t
2.5,400,動力漁船トン数,51210,大宜味村,t
59.5,400,動力漁船トン数,51230,東村,t
328.9,400,動力漁船トン数,51250,名護市,t
76.8,400,動力漁船トン数,51270,今帰仁村,t
211.2,400,動力漁船トン数,51290,本部町,t
107.1,400,動力漁船トン数,51310,恩納村,t
84.6,400,動力漁船トン数,51330,宜野座村,t
105.4,400,動力漁船トン数,51350,金武町,t
260.3,400,動力漁船トン数,51370,伊江村,t
70.0,400,動力漁船トン数,51390,伊是名村,t
62.7,400,動力漁船トン数,51410,伊平屋村,t
769.3,400,動力漁船トン数,51430,うるま市,t
346.0,400,動力漁船トン数,51480,沖縄市,t
133.5,400,動力漁船トン数,51500,読谷村,t
18.6,400,動力漁船トン数,51520,嘉手納町,t
110.0,400,動力漁船トン数,51540,北谷町,t
31.7,400,動力漁船トン数,51560,北中城村,t
84.6,400,動力漁船トン数,51580,中城村,t
83.0,400,動力漁船トン数,51600,西原町,t
219.5,400,動力漁船トン数,51620,宜野湾市,t
225.9,400,動力漁船トン数,51640,浦添市,t
978.7,400,動力漁船トン数,51660,那覇市,t
233.1,400,動力漁船トン数,51680,豊見城市,t
441.8,400,動力漁船トン数,51700,糸満市,t
106.5,400,動力漁船トン数,51720,八重瀬町,t
476.7,400,動力漁船トン数,51740,南城市,t
152.4,400,動力漁船トン数,51780,与那原町,t
330.5,400,動力漁船トン数,51800,久米島町,t
140.9,400,動力漁船トン数,51820,座間味村,t
