value,tab,tab_label,cat01,cat01_label,time,time_label
44313,831,事業所数（事業内容等不詳を含む）,14130,川崎市,2012000000,2012年
12136,831,事業所数（事業内容等不詳を含む）,14131,川崎区,2012000000,2012年
4948,831,事業所数（事業内容等不詳を含む）,14132,幸区,2012000000,2012年
7466,831,事業所数（事業内容等不詳を含む）,14133,中原区,2012000000,2012年
6341,831,事業所数（事業内容等不詳を含む）,14134,高津区,2012000000,2012年
5266,831,事業所数（事業内容等不詳を含む）,14135,多摩区,2012000000,2012年
4409,831,事業所数（事業内容等不詳を含む）,14136,宮前区,2012000000,2012年
3747,831,事業所数（事業内容等不詳を含む）,14137,麻生区,2012000000,2012年
24785,831,事業所数（事業内容等不詳を含む）,14150,相模原市,2012000000,2012年
6419,831,事業所数（事業内容等不詳を含む）,14151,緑区,2012000000,2012年
9717,831,事業所数（事業内容等不詳を含む）,14152,中央区,2012000000,2012年
8649,831,事業所数（事業内容等不詳を含む）,14153,南区,2012000000,2012年
14302,831,事業所数（事業内容等不詳を含む）,14201,横須賀市,2012000000,2012年
10349,831,事業所数（事業内容等不詳を含む）,14203,平塚市,2012000000,2012年
7844,831,事業所数（事業内容等不詳を含む）,14204,鎌倉市,2012000000,2012年
13941,831,事業所数（事業内容等不詳を含む）,14205,藤沢市,2012000000,2012年
8670,831,事業所数（事業内容等不詳を含む）,14206,小田原市,2012000000,2012年
7003,831,事業所数（事業内容等不詳を含む）,14207,茅ヶ崎市,2012000000,2012年
1960,831,事業所数（事業内容等不詳を含む）,14208,逗子市,2012000000,2012年
2007,831,事業所数（事業内容等不詳を含む）,14210,三浦市,2012000000,2012年
5015,831,事業所数（事業内容等不詳を含む）,14211,秦野市,2012000000,2012年
10071,831,事業所数（事業内容等不詳を含む）,14212,厚木市,2012000000,2012年
8397,831,事業所数（事業内容等不詳を含む）,14213,大和市,2012000000,2012年
3882,831,事業所数（事業内容等不詳を含む）,14214,伊勢原市,2012000000,2012年
4278,831,事業所数（事業内容等不詳を含む）,14215,海老名市,2012000000,2012年
3446,831,事業所数（事業内容等不詳を含む）,14216,座間市,2012000000,2012年
1549,831,事業所数（事業内容等不詳を含む）,14217,南足柄市,2012000000,2012年
3169,831,事業所数（事業内容等不詳を含む）,14218,綾瀬市,2012000000,2012年
1000,831,事業所数（事業内容等不詳を含む）,14300,三浦郡,2012000000,2012年
1000,831,事業所数（事業内容等不詳を含む）,14301,葉山町,2012000000,2012年
1921,831,事業所数（事業内容等不詳を含む）,14320,高座郡,2012000000,2012年
1921,831,事業所数（事業内容等不詳を含む）,14321,寒川町,2012000000,2012年
2210,831,事業所数（事業内容等不詳を含む）,14340,中郡,2012000000,2012年
1216,831,事業所数（事業内容等不詳を含む）,14341,大磯町,2012000000,2012年
994,831,事業所数（事業内容等不詳を含む）,14342,二宮町,2012000000,2012年
2937,831,事業所数（事業内容等不詳を含む）,14360,足柄上郡,2012000000,2012年
468,831,事業所数（事業内容等不詳を含む）,14361,中井町,2012000000,2012年
707,831,事業所数（事業内容等不詳を含む）,14362,大井町,2012000000,2012年
595,831,事業所数（事業内容等不詳を含む）,14363,松田町,2012000000,2012年
489,831,事業所数（事業内容等不詳を含む）,14364,山北町,2012000000,2012年
678,831,事業所数（事業内容等不詳を含む）,14366,開成町,2012000000,2012年
3286,831,事業所数（事業内容等不詳を含む）,14380,足柄下郡,2012000000,2012年
1525,831,事業所数（事業内容等不詳を含む）,14382,箱根町,2012000000,2012年
383,831,事業所数（事業内容等不詳を含む）,14383,真鶴町,2012000000,2012年
1378,831,事業所数（事業内容等不詳を含む）,14384,湯河原町,2012000000,2012年
1858,831,事業所数（事業内容等不詳を含む）,14400,愛甲郡,2012000000,2012年
1723,831,事業所数（事業内容等不詳を含む）,14401,愛川町,2012000000,2012年
135,831,事業所数（事業内容等不詳を含む）,14402,清川村,2012000000,2012年
120995,831,事業所数（事業内容等不詳を含む）,15000,新潟県,2012000000,2012年
37354,831,事業所数（事業内容等不詳を含む）,15100,新潟市,2012000000,2012年
2940,831,事業所数（事業内容等不詳を含む）,15101,北区,2012000000,2012年
5066,831,事業所数（事業内容等不詳を含む）,15102,東区,2012000000,2012年
13701,831,事業所数（事業内容等不詳を含む）,15103,中央区,2012000000,2012年
2966,831,事業所数（事業内容等不詳を含む）,15104,江南区,2012000000,2012年
2721,831,事業所数（事業内容等不詳を含む）,15105,秋葉区,2012000000,2012年
2003,831,事業所数（事業内容等不詳を含む）,15106,南区,2012000000,2012年
5266,831,事業所数（事業内容等不詳を含む）,15107,西区,2012000000,2012年
2691,831,事業所数（事業内容等不詳を含む）,15108,西蒲区,2012000000,2012年
14501,831,事業所数（事業内容等不詳を含む）,15202,長岡市,2012000000,2012年
6216,831,事業所数（事業内容等不詳を含む）,15204,三条市,2012000000,2012年
4534,831,事業所数（事業内容等不詳を含む）,15205,柏崎市,2012000000,2012年
4529,831,事業所数（事業内容等不詳を含む）,15206,新発田市,2012000000,2012年
1963,831,事業所数（事業内容等不詳を含む）,15208,小千谷市,2012000000,2012年
1507,831,事業所数（事業内容等不詳を含む）,15209,加茂市,2012000000,2012年
3490,831,事業所数（事業内容等不詳を含む）,15210,十日町市,2012000000,2012年
1973,831,事業所数（事業内容等不詳を含む）,15211,見附市,2012000000,2012年
3550,831,事業所数（事業内容等不詳を含む）,15212,村上市,2012000000,2012年
5902,831,事業所数（事業内容等不詳を含む）,15213,燕市,2012000000,2012年
2638,831,事業所数（事業内容等不詳を含む）,15216,糸魚川市,2012000000,2012年
2000,831,事業所数（事業内容等不詳を含む）,15217,妙高市,2012000000,2012年
2459,831,事業所数（事業内容等不詳を含む）,15218,五泉市,2012000000,2012年
10236,831,事業所数（事業内容等不詳を含む）,15222,上越市,2012000000,2012年
2056,831,事業所数（事業内容等不詳を含む）,15223,阿賀野市,2012000000,2012年
4126,831,事業所数（事業内容等不詳を含む）,15224,佐渡市,2012000000,2012年
2309,831,事業所数（事業内容等不詳を含む）,15225,魚沼市,2012000000,2012年
3714,831,事業所数（事業内容等不詳を含む）,15226,南魚沼市,2012000000,2012年
1407,831,事業所数（事業内容等不詳を含む）,15227,胎内市,2012000000,2012年
627,831,事業所数（事業内容等不詳を含む）,15300,北蒲原郡,2012000000,2012年
627,831,事業所数（事業内容等不詳を含む）,15307,聖籠町,2012000000,2012年
412,831,事業所数（事業内容等不詳を含む）,15340,西蒲原郡,2012000000,2012年
412,831,事業所数（事業内容等不詳を含む）,15342,弥彦村,2012000000,2012年
471,831,事業所数（事業内容等不詳を含む）,15360,南蒲原郡,2012000000,2012年
471,831,事業所数（事業内容等不詳を含む）,15361,田上町,2012000000,2012年
628,831,事業所数（事業内容等不詳を含む）,15380,東蒲原郡,2012000000,2012年
628,831,事業所数（事業内容等不詳を含む）,15385,阿賀町,2012000000,2012年
280,831,事業所数（事業内容等不詳を含む）,15400,三島郡,2012000000,2012年
280,831,事業所数（事業内容等不詳を含む）,15405,出雲崎町,2012000000,2012年
891,831,事業所数（事業内容等不詳を含む）,15460,南魚沼郡,2012000000,2012年
891,831,事業所数（事業内容等不詳を含む）,15461,湯沢町,2012000000,2012年
553,831,事業所数（事業内容等不詳を含む）,15480,中魚沼郡,2012000000,2012年
553,831,事業所数（事業内容等不詳を含む）,15482,津南町,2012000000,2012年
231,831,事業所数（事業内容等不詳を含む）,15500,刈羽郡,2012000000,2012年
231,831,事業所数（事業内容等不詳を含む）,15504,刈羽村,2012000000,2012年
438,831,事業所数（事業内容等不詳を含む）,15580,岩船郡,2012000000,2012年
371,831,事業所数（事業内容等不詳を含む）,15581,関川村,2012000000,2012年
67,831,事業所数（事業内容等不詳を含む）,15586,粟島浦村,2012000000,2012年
55397,831,事業所数（事業内容等不詳を含む）,16000,富山県,2012000000,2012年
21757,831,事業所数（事業内容等不詳を含む）,16201,富山市,2012000000,2012年
9862,831,事業所数（事業内容等不詳を含む）,16202,高岡市,2012000000,2012年
2654,831,事業所数（事業内容等不詳を含む）,16204,魚津市,2012000000,2012年
2423,831,事業所数（事業内容等不詳を含む）,16205,氷見市,2012000000,2012年
1368,831,事業所数（事業内容等不詳を含む）,16206,滑川市,2012000000,2012年
1742,831,事業所数（事業内容等不詳を含む）,16207,黒部市,2012000000,2012年
2617,831,事業所数（事業内容等不詳を含む）,16208,砺波市,2012000000,2012年
1570,831,事業所数（事業内容等不詳を含む）,16209,小矢部市,2012000000,2012年
3135,831,事業所数（事業内容等不詳を含む）,16210,南砺市,2012000000,2012年
4398,831,事業所数（事業内容等不詳を含む）,16211,射水市,2012000000,2012年
1967,831,事業所数（事業内容等不詳を含む）,16320,中新川郡,2012000000,2012年
71,831,事業所数（事業内容等不詳を含む）,16321,舟橋村,2012000000,2012年
923,831,事業所数（事業内容等不詳を含む）,16322,上市町,2012000000,2012年
973,831,事業所数（事業内容等不詳を含む）,16323,立山町,2012000000,2012年
1904,831,事業所数（事業内容等不詳を含む）,16340,下新川郡,2012000000,2012年
1128,831,事業所数（事業内容等不詳を含む）,16342,入善町,2012000000,2012年
776,831,事業所数（事業内容等不詳を含む）,16343,朝日町,2012000000,2012年
64173,831,事業所数（事業内容等不詳を含む）,17000,石川県,2012000000,2012年
28021,831,事業所数（事業内容等不詳を含む）,17201,金沢市,2012000000,2012年
3724,831,事業所数（事業内容等不詳を含む）,17202,七尾市,2012000000,2012年
6057,831,事業所数（事業内容等不詳を含む）,17203,小松市,2012000000,2012年
1910,831,事業所数（事業内容等不詳を含む）,17204,輪島市,2012000000,2012年
1120,831,事業所数（事業内容等不詳を含む）,17205,珠洲市,2012000000,2012年
4089,831,事業所数（事業内容等不詳を含む）,17206,加賀市,2012000000,2012年
1308,831,事業所数（事業内容等不詳を含む）,17207,羽咋市,2012000000,2012年
1781,831,事業所数（事業内容等不詳を含む）,17209,かほく市,2012000000,2012年
4875,831,事業所数（事業内容等不詳を含む）,17210,白山市,2012000000,2012年
2208,831,事業所数（事業内容等不詳を含む）,17211,能美市,2012000000,2012年
2412,831,事業所数（事業内容等不詳を含む）,17212,野々市市,2012000000,2012年
274,831,事業所数（事業内容等不詳を含む）,17320,能美郡,2012000000,2012年
