value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,cat04,cat04_label,area,area_label,time,time_label,unit
126000,001,人口,000,総数,009,　　　平成19年3月,005,　55～64歳,000,総数,00000,全国,2007000000,2007年,人
92000,001,人口,000,総数,009,　　　平成19年3月,005,　55～64歳,001,　男,00000,全国,2007000000,2007年,人
34000,001,人口,000,総数,009,　　　平成19年3月,005,　55～64歳,002,　女,00000,全国,2007000000,2007年,人
23800,001,人口,000,総数,009,　　　平成19年3月,006,　65歳以上,000,総数,00000,全国,2007000000,2007年,人
19900,001,人口,000,総数,009,　　　平成19年3月,006,　65歳以上,001,　男,00000,全国,2007000000,2007年,人
3900,001,人口,000,総数,009,　　　平成19年3月,006,　65歳以上,002,　女,00000,全国,2007000000,2007年,人
276400,001,人口,000,総数,010,　　　平成19年2月,000,総数,000,総数,00000,全国,2007000000,2007年,人
131600,001,人口,000,総数,010,　　　平成19年2月,000,総数,001,　男,00000,全国,2007000000,2007年,人
144800,001,人口,000,総数,010,　　　平成19年2月,000,総数,002,　女,00000,全国,2007000000,2007年,人
70300,001,人口,000,総数,010,　　　平成19年2月,001,　15～24歳,000,総数,00000,全国,2007000000,2007年,人
34500,001,人口,000,総数,010,　　　平成19年2月,001,　15～24歳,001,　男,00000,全国,2007000000,2007年,人
35800,001,人口,000,総数,010,　　　平成19年2月,001,　15～24歳,002,　女,00000,全国,2007000000,2007年,人
81200,001,人口,000,総数,010,　　　平成19年2月,002,　25～34歳,000,総数,00000,全国,2007000000,2007年,人
39300,001,人口,000,総数,010,　　　平成19年2月,002,　25～34歳,001,　男,00000,全国,2007000000,2007年,人
41800,001,人口,000,総数,010,　　　平成19年2月,002,　25～34歳,002,　女,00000,全国,2007000000,2007年,人
55200,001,人口,000,総数,010,　　　平成19年2月,003,　35～44歳,000,総数,00000,全国,2007000000,2007年,人
24100,001,人口,000,総数,010,　　　平成19年2月,003,　35～44歳,001,　男,00000,全国,2007000000,2007年,人
31100,001,人口,000,総数,010,　　　平成19年2月,003,　35～44歳,002,　女,00000,全国,2007000000,2007年,人
37000,001,人口,000,総数,010,　　　平成19年2月,004,　45～54歳,000,総数,00000,全国,2007000000,2007年,人
14100,001,人口,000,総数,010,　　　平成19年2月,004,　45～54歳,001,　男,00000,全国,2007000000,2007年,人
22900,001,人口,000,総数,010,　　　平成19年2月,004,　45～54歳,002,　女,00000,全国,2007000000,2007年,人
26600,001,人口,000,総数,010,　　　平成19年2月,005,　55～64歳,000,総数,00000,全国,2007000000,2007年,人
15300,001,人口,000,総数,010,　　　平成19年2月,005,　55～64歳,001,　男,00000,全国,2007000000,2007年,人
11200,001,人口,000,総数,010,　　　平成19年2月,005,　55～64歳,002,　女,00000,全国,2007000000,2007年,人
6200,001,人口,000,総数,010,　　　平成19年2月,006,　65歳以上,000,総数,00000,全国,2007000000,2007年,人
4300,001,人口,000,総数,010,　　　平成19年2月,006,　65歳以上,001,　男,00000,全国,2007000000,2007年,人
1900,001,人口,000,総数,010,　　　平成19年2月,006,　65歳以上,002,　女,00000,全国,2007000000,2007年,人
249200,001,人口,000,総数,011,　　　平成19年1月,000,総数,000,総数,00000,全国,2007000000,2007年,人
115600,001,人口,000,総数,011,　　　平成19年1月,000,総数,001,　男,00000,全国,2007000000,2007年,人
133600,001,人口,000,総数,011,　　　平成19年1月,000,総数,002,　女,00000,全国,2007000000,2007年,人
53700,001,人口,000,総数,011,　　　平成19年1月,001,　15～24歳,000,総数,00000,全国,2007000000,2007年,人
24000,001,人口,000,総数,011,　　　平成19年1月,001,　15～24歳,001,　男,00000,全国,2007000000,2007年,人
29700,001,人口,000,総数,011,　　　平成19年1月,001,　15～24歳,002,　女,00000,全国,2007000000,2007年,人
81600,001,人口,000,総数,011,　　　平成19年1月,002,　25～34歳,000,総数,00000,全国,2007000000,2007年,人
37200,001,人口,000,総数,011,　　　平成19年1月,002,　25～34歳,001,　男,00000,全国,2007000000,2007年,人
44400,001,人口,000,総数,011,　　　平成19年1月,002,　25～34歳,002,　女,00000,全国,2007000000,2007年,人
52100,001,人口,000,総数,011,　　　平成19年1月,003,　35～44歳,000,総数,00000,全国,2007000000,2007年,人
21400,001,人口,000,総数,011,　　　平成19年1月,003,　35～44歳,001,　男,00000,全国,2007000000,2007年,人
30700,001,人口,000,総数,011,　　　平成19年1月,003,　35～44歳,002,　女,00000,全国,2007000000,2007年,人
33000,001,人口,000,総数,011,　　　平成19年1月,004,　45～54歳,000,総数,00000,全国,2007000000,2007年,人
13500,001,人口,000,総数,011,　　　平成19年1月,004,　45～54歳,001,　男,00000,全国,2007000000,2007年,人
19400,001,人口,000,総数,011,　　　平成19年1月,004,　45～54歳,002,　女,00000,全国,2007000000,2007年,人
25300,001,人口,000,総数,011,　　　平成19年1月,005,　55～64歳,000,総数,00000,全国,2007000000,2007年,人
16500,001,人口,000,総数,011,　　　平成19年1月,005,　55～64歳,001,　男,00000,全国,2007000000,2007年,人
8800,001,人口,000,総数,011,　　　平成19年1月,005,　55～64歳,002,　女,00000,全国,2007000000,2007年,人
3500,001,人口,000,総数,011,　　　平成19年1月,006,　65歳以上,000,総数,00000,全国,2007000000,2007年,人
