value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,unit
2.5,22,推計患者数の年次推移,5,昭和５８年,2,入院,56,Ｖ分類　健康状態に影響を及ぼす要因及び保健サービス受療の理由に関する補助分類,千人
-,22,推計患者数の年次推移,5,昭和５８年,2,入院,57,　歯の補綴（再掲）,千人
2.5,22,推計患者数の年次推移,5,昭和５８年,2,入院,58,　分娩前看護及び分娩後観察（再掲）,千人
7495.5,22,推計患者数の年次推移,5,昭和５８年,3,外来,1,総数,千人
297.1,22,推計患者数の年次推移,5,昭和５８年,3,外来,2,１　感染症及び寄生虫症,千人
60.9,22,推計患者数の年次推移,5,昭和５８年,3,外来,3,　腸管感染症（再掲）,千人
18.1,22,推計患者数の年次推移,5,昭和５８年,3,外来,4,　結核（再掲）,千人
43.8,22,推計患者数の年次推移,5,昭和５８年,3,外来,5,　発疹を伴うウイルス疾患（再掲）,千人
80,22,推計患者数の年次推移,5,昭和５８年,3,外来,6,　真菌症（再掲）,千人
76.2,22,推計患者数の年次推移,5,昭和５８年,3,外来,7,２　新生物,千人
15.7,22,推計患者数の年次推移,5,昭和５８年,3,外来,8,　胃の悪性新生物（再掲）,千人
29.6,22,推計患者数の年次推移,5,昭和５８年,3,外来,9,　その他の悪性新生物（再掲）,千人
177,22,推計患者数の年次推移,5,昭和５８年,3,外来,10,３　内分泌，栄養及び代謝疾患並びに免疫障害,千人
17.3,22,推計患者数の年次推移,5,昭和５８年,3,外来,11,　甲状腺の疾患（再掲）,千人
112.3,22,推計患者数の年次推移,5,昭和５８年,3,外来,12,　糖尿病（再掲）,千人
45.6,22,推計患者数の年次推移,5,昭和５８年,3,外来,13,４　血液及び造血器の疾患,千人
38.1,22,推計患者数の年次推移,5,昭和５８年,3,外来,14,　貧血（再掲）,千人
69.7,22,推計患者数の年次推移,5,昭和５８年,3,外来,15,５　精神障害,千人
15.6,22,推計患者数の年次推移,5,昭和５８年,3,外来,16,　統合失調症（再掲）,千人
24.4,22,推計患者数の年次推移,5,昭和５８年,3,外来,17,　神経症（再掲）,千人
793.8,22,推計患者数の年次推移,5,昭和５８年,3,外来,18,６　神経系及び感覚器の疾患,千人
451.8,22,推計患者数の年次推移,5,昭和５８年,3,外来,19,　視器の疾患（再掲）,千人
236.9,22,推計患者数の年次推移,5,昭和５８年,3,外来,20,　聴器の疾患（再掲）,千人
1009.4,22,推計患者数の年次推移,5,昭和５８年,3,外来,21,７　循環系の疾患,千人
4.1,22,推計患者数の年次推移,5,昭和５８年,3,外来,22,　リウマチ熱及びリウマチ性心疾患（再掲）,千人
588.4,22,推計患者数の年次推移,5,昭和５８年,3,外来,23,　高血圧性疾患（再掲）,千人
113.1,22,推計患者数の年次推移,5,昭和５８年,3,外来,24,　虚血性心疾患（再掲）,千人
67.4,22,推計患者数の年次推移,5,昭和５８年,3,外来,25,　その他の心疾患（再掲）,千人
142.1,22,推計患者数の年次推移,5,昭和５８年,3,外来,26,　脳血管疾患（再掲）,千人
1052.5,22,推計患者数の年次推移,5,昭和５８年,3,外来,27,８　呼吸系の疾患,千人
518.9,22,推計患者数の年次推移,5,昭和５８年,3,外来,28,　急性上気道感染（再掲）,千人
111.9,22,推計患者数の年次推移,5,昭和５８年,3,外来,29,　急性及び詳細不明の気管支炎（再掲）,千人
8,22,推計患者数の年次推移,5,昭和５８年,3,外来,30,　肺炎（再掲）,千人
22.3,22,推計患者数の年次推移,5,昭和５８年,3,外来,31,　慢性気管支炎（再掲）,千人
102,22,推計患者数の年次推移,5,昭和５８年,3,外来,32,　喘息（再掲）,千人
1803.1,22,推計患者数の年次推移,5,昭和５８年,3,外来,33,９　消化系の疾患,千人
1195.6,22,推計患者数の年次推移,5,昭和５８年,3,外来,34,　歯及び歯の支持組織の疾患（再掲）,千人
152.5,22,推計患者数の年次推移,5,昭和５８年,3,外来,35,　胃及び十二指腸潰瘍（再掲）,千人
185.1,22,推計患者数の年次推移,5,昭和５８年,3,外来,36,　胃炎及び十二指腸炎（再掲）,千人
4.5,22,推計患者数の年次推移,5,昭和５８年,3,外来,37,　虫垂炎（再掲）,千人
131.8,22,推計患者数の年次推移,5,昭和５８年,3,外来,38,　肝の疾患（再掲）,千人
214.9,22,推計患者数の年次推移,5,昭和５８年,3,外来,39,１０　泌尿生殖系の疾患,千人
36.4,22,推計患者数の年次推移,5,昭和５８年,3,外来,40,　腎炎，ネフローゼ及び腎不全（再掲）,千人
85.3,22,推計患者数の年次推移,5,昭和５８年,3,外来,41,　乳房及び女性生殖器の疾患（再掲）,千人
33.9,22,推計患者数の年次推移,5,昭和５８年,3,外来,42,１１　妊娠，分娩及び産じょくの合併症,千人
4.6,22,推計患者数の年次推移,5,昭和５８年,3,外来,43,　妊娠高血圧症候群（再掲）,千人
-,22,推計患者数の年次推移,5,昭和５８年,3,外来,44,　正常分娩（再掲）,千人
403.3,22,推計患者数の年次推移,5,昭和５８年,3,外来,45,１２　皮膚及び皮下組織の疾患,千人
818.4,22,推計患者数の年次推移,5,昭和５８年,3,外来,46,１３　筋骨格系及び結合組織の疾患,千人
67.8,22,推計患者数の年次推移,5,昭和５８年,3,外来,47,　関節リウマチ（脊椎を除く。）（再掲）,千人
89.1,22,推計患者数の年次推移,5,昭和５８年,3,外来,48,　腰痛症（再掲）,千人
356.8,22,推計患者数の年次推移,5,昭和５８年,3,外来,49,　その他の脊柱疾患（再掲）,千人
28.4,22,推計患者数の年次推移,5,昭和５８年,3,外来,50,１４　先天異常,千人
2.2,22,推計患者数の年次推移,5,昭和５８年,3,外来,51,１５　周産期に発生した主要病態,千人
51.9,22,推計患者数の年次推移,5,昭和５８年,3,外来,52,１６　症状，徴候及び診断名不明確の状態,千人
434.8,22,推計患者数の年次推移,5,昭和５８年,3,外来,53,１７　損傷及び中毒,千人
86.5,22,推計患者数の年次推移,5,昭和５８年,3,外来,54,　骨折（再掲）,千人
80.4,22,推計患者数の年次推移,5,昭和５８年,3,外来,55,　Ｅ分類自動車交通事故（再掲）,千人
183.2,22,推計患者数の年次推移,5,昭和５８年,3,外来,56,Ｖ分類　健康状態に影響を及ぼす要因及び保健サービス受療の理由に関する補助分類,千人
142.7,22,推計患者数の年次推移,5,昭和５８年,3,外来,57,　歯の補綴（再掲）,千人
40.6,22,推計患者数の年次推移,5,昭和５８年,3,外来,58,　分娩前看護及び分娩後観察（再掲）,千人
7698.7,22,推計患者数の年次推移,6,昭和５９年,1,総数,1,総数,千人
207.7,22,推計患者数の年次推移,6,昭和５９年,1,総数,2,１　感染症及び寄生虫症,千人
41,22,推計患者数の年次推移,6,昭和５９年,1,総数,3,　腸管感染症（再掲）,千人
45.7,22,推計患者数の年次推移,6,昭和５９年,1,総数,4,　結核（再掲）,千人
17.5,22,推計患者数の年次推移,6,昭和５９年,1,総数,5,　発疹を伴うウイルス疾患（再掲）,千人
52.9,22,推計患者数の年次推移,6,昭和５９年,1,総数,6,　真菌症（再掲）,千人
194,22,推計患者数の年次推移,6,昭和５９年,1,総数,7,２　新生物,千人
38.3,22,推計患者数の年次推移,6,昭和５９年,1,総数,8,　胃の悪性新生物（再掲）,千人
93.6,22,推計患者数の年次推移,6,昭和５９年,1,総数,9,　その他の悪性新生物（再掲）,千人
201.5,22,推計患者数の年次推移,6,昭和５９年,1,総数,10,３　内分泌，栄養及び代謝疾患並びに免疫障害,千人
15.9,22,推計患者数の年次推移,6,昭和５９年,1,総数,11,　甲状腺の疾患（再掲）,千人
143.1,22,推計患者数の年次推移,6,昭和５９年,1,総数,12,　糖尿病（再掲）,千人
40.1,22,推計患者数の年次推移,6,昭和５９年,1,総数,13,４　血液及び造血器の疾患,千人
31.7,22,推計患者数の年次推移,6,昭和５９年,1,総数,14,　貧血（再掲）,千人
378.6,22,推計患者数の年次推移,6,昭和５９年,1,総数,15,５　精神障害,千人
220.8,22,推計患者数の年次推移,6,昭和５９年,1,総数,16,　統合失調症（再掲）,千人
44,22,推計患者数の年次推移,6,昭和５９年,1,総数,17,　神経症（再掲）,千人
651.5,22,推計患者数の年次推移,6,昭和５９年,1,総数,18,６　神経系及び感覚器の疾患,千人
340.4,22,推計患者数の年次推移,6,昭和５９年,1,総数,19,　視器の疾患（再掲）,千人
175.2,22,推計患者数の年次推移,6,昭和５９年,1,総数,20,　聴器の疾患（再掲）,千人
1226.3,22,推計患者数の年次推移,6,昭和５９年,1,総数,21,７　循環系の疾患,千人
4.2,22,推計患者数の年次推移,6,昭和５９年,1,総数,22,　リウマチ熱及びリウマチ性心疾患（再掲）,千人
658.8,22,推計患者数の年次推移,6,昭和５９年,1,総数,23,　高血圧性疾患（再掲）,千人
126.1,22,推計患者数の年次推移,6,昭和５９年,1,総数,24,　虚血性心疾患（再掲）,千人
83.5,22,推計患者数の年次推移,6,昭和５９年,1,総数,25,　その他の心疾患（再掲）,千人
272.1,22,推計患者数の年次推移,6,昭和５９年,1,総数,26,　脳血管疾患（再掲）,千人
1049.1,22,推計患者数の年次推移,6,昭和５９年,1,総数,27,８　呼吸系の疾患,千人
509.3,22,推計患者数の年次推移,6,昭和５９年,1,総数,28,　急性上気道感染（再掲）,千人
143.8,22,推計患者数の年次推移,6,昭和５９年,1,総数,29,　急性及び詳細不明の気管支炎（再掲）,千人
27,22,推計患者数の年次推移,6,昭和５９年,1,総数,30,　肺炎（再掲）,千人
29.2,22,推計患者数の年次推移,6,昭和５９年,1,総数,31,　慢性気管支炎（再掲）,千人
138.6,22,推計患者数の年次推移,6,昭和５９年,1,総数,32,　喘息（再掲）,千人
1543.5,22,推計患者数の年次推移,6,昭和５９年,1,総数,33,９　消化系の疾患,千人
945.9,22,推計患者数の年次推移,6,昭和５９年,1,総数,34,　歯及び歯の支持組織の疾患（再掲）,千人
164.3,22,推計患者数の年次推移,6,昭和５９年,1,総数,35,　胃及び十二指腸潰瘍（再掲）,千人
154.2,22,推計患者数の年次推移,6,昭和５９年,1,総数,36,　胃炎及び十二指腸炎（再掲）,千人
8.7,22,推計患者数の年次推移,6,昭和５９年,1,総数,37,　虫垂炎（再掲）,千人
151.4,22,推計患者数の年次推移,6,昭和５９年,1,総数,38,　肝の疾患（再掲）,千人
227.4,22,推計患者数の年次推移,6,昭和５９年,1,総数,39,１０　泌尿生殖系の疾患,千人
47.9,22,推計患者数の年次推移,6,昭和５９年,1,総数,40,　腎炎，ネフローゼ及び腎不全（再掲）,千人
87.2,22,推計患者数の年次推移,6,昭和５９年,1,総数,41,　乳房及び女性生殖器の疾患（再掲）,千人
33.2,22,推計患者数の年次推移,6,昭和５９年,1,総数,42,１１　妊娠，分娩及び産じょくの合併症,千人
…,22,推計患者数の年次推移,6,昭和５９年,1,総数,43,　妊娠高血圧症候群（再掲）,千人
…,22,推計患者数の年次推移,6,昭和５９年,1,総数,44,　正常分娩（再掲）,千人
245.4,22,推計患者数の年次推移,6,昭和５９年,1,総数,45,１２　皮膚及び皮下組織の疾患,千人
691.8,22,推計患者数の年次推移,6,昭和５９年,1,総数,46,１３　筋骨格系及び結合組織の疾患,千人
59,22,推計患者数の年次推移,6,昭和５９年,1,総数,47,　関節リウマチ（脊椎を除く。）（再掲）,千人
78.4,22,推計患者数の年次推移,6,昭和５９年,1,総数,48,　腰痛症（再掲）,千人
295.9,22,推計患者数の年次推移,6,昭和５９年,1,総数,49,　その他の脊柱疾患（再掲）,千人
28.7,22,推計患者数の年次推移,6,昭和５９年,1,総数,50,１４　先天異常,千人
6.6,22,推計患者数の年次推移,6,昭和５９年,1,総数,51,１５　周産期に発生した主要病態,千人
60.8,22,推計患者数の年次推移,6,昭和５９年,1,総数,52,１６　症状，徴候及び診断名不明確の状態,千人
525.1,22,推計患者数の年次推移,6,昭和５９年,1,総数,53,１７　損傷及び中毒,千人
…,22,推計患者数の年次推移,6,昭和５９年,1,総数,54,　骨折（再掲）,千人
…,22,推計患者数の年次推移,6,昭和５９年,1,総数,55,　Ｅ分類自動車交通事故（再掲）,千人
387.2,22,推計患者数の年次推移,6,昭和５９年,1,総数,56,Ｖ分類　健康状態に影響を及ぼす要因及び保健サービス受療の理由に関する補助分類,千人
77.1,22,推計患者数の年次推移,6,昭和５９年,1,総数,57,　歯の補綴（再掲）,千人
…,22,推計患者数の年次推移,6,昭和５９年,1,総数,58,　分娩前看護及び分娩後観察（再掲）,千人
1343.8,22,推計患者数の年次推移,6,昭和５９年,2,入院,1,総数,千人
41.5,22,推計患者数の年次推移,6,昭和５９年,2,入院,2,１　感染症及び寄生虫症,千人
2.8,22,推計患者数の年次推移,6,昭和５９年,2,入院,3,　腸管感染症（再掲）,千人
30.3,22,推計患者数の年次推移,6,昭和５９年,2,入院,4,　結核（再掲）,千人
1.7,22,推計患者数の年次推移,6,昭和５９年,2,入院,5,　発疹を伴うウイルス疾患（再掲）,千人
0.3,22,推計患者数の年次推移,6,昭和５９年,2,入院,6,　真菌症（再掲）,千人
112.8,22,推計患者数の年次推移,6,昭和５９年,2,入院,7,２　新生物,千人
22.2,22,推計患者数の年次推移,6,昭和５９年,2,入院,8,　胃の悪性新生物（再掲）,千人
60.5,22,推計患者数の年次推移,6,昭和５９年,2,入院,9,　その他の悪性新生物（再掲）,千人
41.9,22,推計患者数の年次推移,6,昭和５９年,2,入院,10,３　内分泌，栄養及び代謝疾患並びに免疫障害,千人
2.7,22,推計患者数の年次推移,6,昭和５９年,2,入院,11,　甲状腺の疾患（再掲）,千人
35.8,22,推計患者数の年次推移,6,昭和５９年,2,入院,12,　糖尿病（再掲）,千人
6.5,22,推計患者数の年次推移,6,昭和５９年,2,入院,13,４　血液及び造血器の疾患,千人
3.9,22,推計患者数の年次推移,6,昭和５９年,2,入院,14,　貧血（再掲）,千人
310.7,22,推計患者数の年次推移,6,昭和５９年,2,入院,15,５　精神障害,千人
202.7,22,推計患者数の年次推移,6,昭和５９年,2,入院,16,　統合失調症（再掲）,千人
20.7,22,推計患者数の年次推移,6,昭和５９年,2,入院,17,　神経症（再掲）,千人
67.9,22,推計患者数の年次推移,6,昭和５９年,2,入院,18,６　神経系及び感覚器の疾患,千人
12.7,22,推計患者数の年次推移,6,昭和５９年,2,入院,19,　視器の疾患（再掲）,千人
3.5,22,推計患者数の年次推移,6,昭和５９年,2,入院,20,　聴器の疾患（再掲）,千人
274.8,22,推計患者数の年次推移,6,昭和５９年,2,入院,21,７　循環系の疾患,千人
1.4,22,推計患者数の年次推移,6,昭和５９年,2,入院,22,　リウマチ熱及びリウマチ性心疾患（再掲）,千人
44.9,22,推計患者数の年次推移,6,昭和５９年,2,入院,23,　高血圧性疾患（再掲）,千人
30.5,22,推計患者数の年次推移,6,昭和５９年,2,入院,24,　虚血性心疾患（再掲）,千人
27.3,22,推計患者数の年次推移,6,昭和５９年,2,入院,25,　その他の心疾患（再掲）,千人
157.5,22,推計患者数の年次推移,6,昭和５９年,2,入院,26,　脳血管疾患（再掲）,千人
60.2,22,推計患者数の年次推移,6,昭和５９年,2,入院,27,８　呼吸系の疾患,千人
2.4,22,推計患者数の年次推移,6,昭和５９年,2,入院,28,　急性上気道感染（再掲）,千人
2.3,22,推計患者数の年次推移,6,昭和５９年,2,入院,29,　急性及び詳細不明の気管支炎（再掲）,千人
16,22,推計患者数の年次推移,6,昭和５９年,2,入院,30,　肺炎（再掲）,千人
3.3,22,推計患者数の年次推移,6,昭和５９年,2,入院,31,　慢性気管支炎（再掲）,千人
20.4,22,推計患者数の年次推移,6,昭和５９年,2,入院,32,　喘息（再掲）,千人
122.3,22,推計患者数の年次推移,6,昭和５９年,2,入院,33,９　消化系の疾患,千人
1.3,22,推計患者数の年次推移,6,昭和５９年,2,入院,34,　歯及び歯の支持組織の疾患（再掲）,千人
29.2,22,推計患者数の年次推移,6,昭和５９年,2,入院,35,　胃及び十二指腸潰瘍（再掲）,千人
4.3,22,推計患者数の年次推移,6,昭和５９年,2,入院,36,　胃炎及び十二指腸炎（再掲）,千人
5.6,22,推計患者数の年次推移,6,昭和５９年,2,入院,37,　虫垂炎（再掲）,千人
40.8,22,推計患者数の年次推移,6,昭和５９年,2,入院,38,　肝の疾患（再掲）,千人
37.4,22,推計患者数の年次推移,6,昭和５９年,2,入院,39,１０　泌尿生殖系の疾患,千人
17,22,推計患者数の年次推移,6,昭和５９年,2,入院,40,　腎炎，ネフローゼ及び腎不全（再掲）,千人
2.8,22,推計患者数の年次推移,6,昭和５９年,2,入院,41,　乳房及び女性生殖器の疾患（再掲）,千人
13.3,22,推計患者数の年次推移,6,昭和５９年,2,入院,42,１１　妊娠，分娩及び産じょくの合併症,千人
…,22,推計患者数の年次推移,6,昭和５９年,2,入院,43,　妊娠高血圧症候群（再掲）,千人
…,22,推計患者数の年次推移,6,昭和５９年,2,入院,44,　正常分娩（再掲）,千人
4.1,22,推計患者数の年次推移,6,昭和５９年,2,入院,45,１２　皮膚及び皮下組織の疾患,千人
65.4,22,推計患者数の年次推移,6,昭和５９年,2,入院,46,１３　筋骨格系及び結合組織の疾患,千人
12.6,22,推計患者数の年次推移,6,昭和５９年,2,入院,47,　関節リウマチ（脊椎を除く。）（再掲）,千人
3,22,推計患者数の年次推移,6,昭和５９年,2,入院,48,　腰痛症（再掲）,千人
27,22,推計患者数の年次推移,6,昭和５９年,2,入院,49,　その他の脊柱疾患（再掲）,千人
8.2,22,推計患者数の年次推移,6,昭和５９年,2,入院,50,１４　先天異常,千人
5.4,22,推計患者数の年次推移,6,昭和５９年,2,入院,51,１５　周産期に発生した主要病態,千人
12.4,22,推計患者数の年次推移,6,昭和５９年,2,入院,52,１６　症状，徴候及び診断名不明確の状態,千人
120.7,22,推計患者数の年次推移,6,昭和５９年,2,入院,53,１７　損傷及び中毒,千人
…,22,推計患者数の年次推移,6,昭和５９年,2,入院,54,　骨折（再掲）,千人
…,22,推計患者数の年次推移,6,昭和５９年,2,入院,55,　Ｅ分類自動車交通事故（再掲）,千人
38.2,22,推計患者数の年次推移,6,昭和５９年,2,入院,56,Ｖ分類　健康状態に影響を及ぼす要因及び保健サービス受療の理由に関する補助分類,千人
24.8,22,推計患者数の年次推移,6,昭和５９年,2,入院,57,　歯の補綴（再掲）,千人
…,22,推計患者数の年次推移,6,昭和５９年,2,入院,58,　分娩前看護及び分娩後観察（再掲）,千人
6354.9,22,推計患者数の年次推移,6,昭和５９年,3,外来,1,総数,千人
166.1,22,推計患者数の年次推移,6,昭和５９年,3,外来,2,１　感染症及び寄生虫症,千人
38.2,22,推計患者数の年次推移,6,昭和５９年,3,外来,3,　腸管感染症（再掲）,千人
15.4,22,推計患者数の年次推移,6,昭和５９年,3,外来,4,　結核（再掲）,千人
15.9,22,推計患者数の年次推移,6,昭和５９年,3,外来,5,　発疹を伴うウイルス疾患（再掲）,千人
52.6,22,推計患者数の年次推移,6,昭和５９年,3,外来,6,　真菌症（再掲）,千人
81.2,22,推計患者数の年次推移,6,昭和５９年,3,外来,7,２　新生物,千人
16.1,22,推計患者数の年次推移,6,昭和５９年,3,外来,8,　胃の悪性新生物（再掲）,千人
33.1,22,推計患者数の年次推移,6,昭和５９年,3,外来,9,　その他の悪性新生物（再掲）,千人
159.6,22,推計患者数の年次推移,6,昭和５９年,3,外来,10,３　内分泌，栄養及び代謝疾患並びに免疫障害,千人
13.1,22,推計患者数の年次推移,6,昭和５９年,3,外来,11,　甲状腺の疾患（再掲）,千人
107.3,22,推計患者数の年次推移,6,昭和５９年,3,外来,12,　糖尿病（再掲）,千人
33.6,22,推計患者数の年次推移,6,昭和５９年,3,外来,13,４　血液及び造血器の疾患,千人
27.8,22,推計患者数の年次推移,6,昭和５９年,3,外来,14,　貧血（再掲）,千人
68,22,推計患者数の年次推移,6,昭和５９年,3,外来,15,５　精神障害,千人
18,22,推計患者数の年次推移,6,昭和５９年,3,外来,16,　統合失調症（再掲）,千人
23.3,22,推計患者数の年次推移,6,昭和５９年,3,外来,17,　神経症（再掲）,千人
583.6,22,推計患者数の年次推移,6,昭和５９年,3,外来,18,６　神経系及び感覚器の疾患,千人
327.7,22,推計患者数の年次推移,6,昭和５９年,3,外来,19,　視器の疾患（再掲）,千人
171.7,22,推計患者数の年次推移,6,昭和５９年,3,外来,20,　聴器の疾患（再掲）,千人
951.5,22,推計患者数の年次推移,6,昭和５９年,3,外来,21,７　循環系の疾患,千人
2.7,22,推計患者数の年次推移,6,昭和５９年,3,外来,22,　リウマチ熱及びリウマチ性心疾患（再掲）,千人
613.8,22,推計患者数の年次推移,6,昭和５９年,3,外来,23,　高血圧性疾患（再掲）,千人
95.5,22,推計患者数の年次推移,6,昭和５９年,3,外来,24,　虚血性心疾患（再掲）,千人
56.2,22,推計患者数の年次推移,6,昭和５９年,3,外来,25,　その他の心疾患（再掲）,千人
114.6,22,推計患者数の年次推移,6,昭和５９年,3,外来,26,　脳血管疾患（再掲）,千人
988.9,22,推計患者数の年次推移,6,昭和５９年,3,外来,27,８　呼吸系の疾患,千人
506.9,22,推計患者数の年次推移,6,昭和５９年,3,外来,28,　急性上気道感染（再掲）,千人
141.5,22,推計患者数の年次推移,6,昭和５９年,3,外来,29,　急性及び詳細不明の気管支炎（再掲）,千人
10.9,22,推計患者数の年次推移,6,昭和５９年,3,外来,30,　肺炎（再掲）,千人
25.9,22,推計患者数の年次推移,6,昭和５９年,3,外来,31,　慢性気管支炎（再掲）,千人
118.1,22,推計患者数の年次推移,6,昭和５９年,3,外来,32,　喘息（再掲）,千人
1421.2,22,推計患者数の年次推移,6,昭和５９年,3,外来,33,９　消化系の疾患,千人
944.6,22,推計患者数の年次推移,6,昭和５９年,3,外来,34,　歯及び歯の支持組織の疾患（再掲）,千人
135.1,22,推計患者数の年次推移,6,昭和５９年,3,外来,35,　胃及び十二指腸潰瘍（再掲）,千人
149.9,22,推計患者数の年次推移,6,昭和５９年,3,外来,36,　胃炎及び十二指腸炎（再掲）,千人
3.1,22,推計患者数の年次推移,6,昭和５９年,3,外来,37,　虫垂炎（再掲）,千人
110.6,22,推計患者数の年次推移,6,昭和５９年,3,外来,38,　肝の疾患（再掲）,千人
190,22,推計患者数の年次推移,6,昭和５９年,3,外来,39,１０　泌尿生殖系の疾患,千人
30.9,22,推計患者数の年次推移,6,昭和５９年,3,外来,40,　腎炎，ネフローゼ及び腎不全（再掲）,千人
84.3,22,推計患者数の年次推移,6,昭和５９年,3,外来,41,　乳房及び女性生殖器の疾患（再掲）,千人
19.9,22,推計患者数の年次推移,6,昭和５９年,3,外来,42,１１　妊娠，分娩及び産じょくの合併症,千人
…,22,推計患者数の年次推移,6,昭和５９年,3,外来,43,　妊娠高血圧症候群（再掲）,千人
…,22,推計患者数の年次推移,6,昭和５９年,3,外来,44,　正常分娩（再掲）,千人
241.3,22,推計患者数の年次推移,6,昭和５９年,3,外来,45,１２　皮膚及び皮下組織の疾患,千人
626.5,22,推計患者数の年次推移,6,昭和５９年,3,外来,46,１３　筋骨格系及び結合組織の疾患,千人
46.4,22,推計患者数の年次推移,6,昭和５９年,3,外来,47,　関節リウマチ（脊椎を除く。）（再掲）,千人
75.4,22,推計患者数の年次推移,6,昭和５９年,3,外来,48,　腰痛症（再掲）,千人
268.9,22,推計患者数の年次推移,6,昭和５９年,3,外来,49,　その他の脊柱疾患（再掲）,千人
20.5,22,推計患者数の年次推移,6,昭和５９年,3,外来,50,１４　先天異常,千人
1.2,22,推計患者数の年次推移,6,昭和５９年,3,外来,51,１５　周産期に発生した主要病態,千人
48.3,22,推計患者数の年次推移,6,昭和５９年,3,外来,52,１６　症状，徴候及び診断名不明確の状態,千人
404.4,22,推計患者数の年次推移,6,昭和５９年,3,外来,53,１７　損傷及び中毒,千人
…,22,推計患者数の年次推移,6,昭和５９年,3,外来,54,　骨折（再掲）,千人
…,22,推計患者数の年次推移,6,昭和５９年,3,外来,55,　Ｅ分類自動車交通事故（再掲）,千人
349,22,推計患者数の年次推移,6,昭和５９年,3,外来,56,Ｖ分類　健康状態に影響を及ぼす要因及び保健サービス受療の理由に関する補助分類,千人
52.3,22,推計患者数の年次推移,6,昭和５９年,3,外来,57,　歯の補綴（再掲）,千人
…,22,推計患者数の年次推移,6,昭和５９年,3,外来,58,　分娩前看護及び分娩後観察（再掲）,千人
8069.5,22,推計患者数の年次推移,7,昭和６２年,1,総数,1,総数,千人
216,22,推計患者数の年次推移,7,昭和６２年,1,総数,2,１　感染症及び寄生虫症,千人
41.4,22,推計患者数の年次推移,7,昭和６２年,1,総数,3,　腸管感染症（再掲）,千人
43.7,22,推計患者数の年次推移,7,昭和６２年,1,総数,4,　結核（再掲）,千人
22,22,推計患者数の年次推移,7,昭和６２年,1,総数,5,　発疹を伴うウイルス疾患（再掲）,千人
61.7,22,推計患者数の年次推移,7,昭和６２年,1,総数,6,　真菌症（再掲）,千人
225.8,22,推計患者数の年次推移,7,昭和６２年,1,総数,7,２　新生物,千人
39.3,22,推計患者数の年次推移,7,昭和６２年,1,総数,8,　胃の悪性新生物（再掲）,千人
113.3,22,推計患者数の年次推移,7,昭和６２年,1,総数,9,　その他の悪性新生物（再掲）,千人
222.8,22,推計患者数の年次推移,7,昭和６２年,1,総数,10,３　内分泌，栄養及び代謝疾患並びに免疫障害,千人
17,22,推計患者数の年次推移,7,昭和６２年,1,総数,11,　甲状腺の疾患（再掲）,千人
156.2,22,推計患者数の年次推移,7,昭和６２年,1,総数,12,　糖尿病（再掲）,千人
39.1,22,推計患者数の年次推移,7,昭和６２年,1,総数,13,４　血液及び造血器の疾患,千人
31.3,22,推計患者数の年次推移,7,昭和６２年,1,総数,14,　貧血（再掲）,千人
413.9,22,推計患者数の年次推移,7,昭和６２年,1,総数,15,５　精神障害,千人
225.9,22,推計患者数の年次推移,7,昭和６２年,1,総数,16,　統合失調症（再掲）,千人
55.6,22,推計患者数の年次推移,7,昭和６２年,1,総数,17,　神経症（再掲）,千人
645.3,22,推計患者数の年次推移,7,昭和６２年,1,総数,18,６　神経系及び感覚器の疾患,千人
315.6,22,推計患者数の年次推移,7,昭和６２年,1,総数,19,　視器の疾患（再掲）,千人
183.9,22,推計患者数の年次推移,7,昭和６２年,1,総数,20,　聴器の疾患（再掲）,千人
1274,22,推計患者数の年次推移,7,昭和６２年,1,総数,21,７　循環系の疾患,千人
4.2,22,推計患者数の年次推移,7,昭和６２年,1,総数,22,　リウマチ熱及びリウマチ性心疾患（再掲）,千人
642.7,22,推計患者数の年次推移,7,昭和６２年,1,総数,23,　高血圧性疾患（再掲）,千人
124.4,22,推計患者数の年次推移,7,昭和６２年,1,総数,24,　虚血性心疾患（再掲）,千人
87.7,22,推計患者数の年次推移,7,昭和６２年,1,総数,25,　その他の心疾患（再掲）,千人
334.7,22,推計患者数の年次推移,7,昭和６２年,1,総数,26,　脳血管疾患（再掲）,千人
986.4,22,推計患者数の年次推移,7,昭和６２年,1,総数,27,８　呼吸系の疾患,千人
440.8,22,推計患者数の年次推移,7,昭和６２年,1,総数,28,　急性上気道感染（再掲）,千人
121.1,22,推計患者数の年次推移,7,昭和６２年,1,総数,29,　急性及び詳細不明の気管支炎（再掲）,千人
21.7,22,推計患者数の年次推移,7,昭和６２年,1,総数,30,　肺炎（再掲）,千人
28.7,22,推計患者数の年次推移,7,昭和６２年,1,総数,31,　慢性気管支炎（再掲）,千人
150.7,22,推計患者数の年次推移,7,昭和６２年,1,総数,32,　喘息（再掲）,千人
1622.2,22,推計患者数の年次推移,7,昭和６２年,1,総数,33,９　消化系の疾患,千人
997.5,22,推計患者数の年次推移,7,昭和６２年,1,総数,34,　歯及び歯の支持組織の疾患（再掲）,千人
148,22,推計患者数の年次推移,7,昭和６２年,1,総数,35,　胃及び十二指腸潰瘍（再掲）,千人
145.6,22,推計患者数の年次推移,7,昭和６２年,1,総数,36,　胃炎及び十二指腸炎（再掲）,千人
